ref_id,source_file,text
319,ch04_0004,依據鍾逸人的回憶錄所提及「十四大哥」與省黨部之關係，請參見鍾逸人，《辛酸六十年》，頁292；481-482。
320,ch04_0004,臺中市黨部，〈臺中暴動情形綜合報告〉，楊亮功、何漢文〈關於臺灣二二八事件調查報告及善後辦法建議案〉附件，收入陳興唐編，《臺灣「二．二八」事件檔案史料（下卷）》，頁423-426。
321,ch04_0004,〈「拂塵專案資料」－－許德輝呈毛人鳳臺灣二二八事件反間工作報告書〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（十六）》，頁200。
322,ch04_0004,唐賢龍，〈臺灣事變內幕記（節錄）〉，收入鄧孔昭編，《二二八事件資料集》，頁87。
323,ch04_0004,〈「拂塵專案資料」－－許德輝呈毛人鳳臺灣二二八事件反間工作報告書〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（十六）》，頁202。
324,ch04_0004,黃富三、許雪姬，〈廖德雄先生訪問紀錄〉，《口述歷史》第4期（1993年2月），頁69。張炎憲等，〈廖德雄先生訪問紀錄〉，收入張炎憲等，《臺北都會二二八》，頁87。
325,ch04_0004,王世慶訪問，〈陳逢源先生訪問記錄〉，收入黃富三、陳俐甫編，《近現代臺灣口述歷史》（臺北：林本源基金會，1991年），頁163。
326,ch04_0004,朱浤源訪問，〈王雲青先生訪問紀錄〉，《口述歷史》第4期（1993年2月），頁23。
327,ch04_0004,朱浤源訪問，〈王雲青先生訪問紀錄〉，頁20-21。
328,ch04_0004,〈「拂塵專案資料」－－許德輝呈毛人鳳臺灣二二八事件反間工作報告書〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（十六）》，頁203。
329,ch04_0004,〈「拂塵專案資料」－－許德輝呈毛人鳳臺灣二二八事件反間工作報告書〉，頁203。
330,ch04_0004,〈「拂塵專案資料」－－許德輝呈毛人鳳臺灣二二八事件反間工作報告書〉，頁203。
331,ch04_0004,林德龍輯註，《二二八官方機密史料》，頁247。
332,ch04_0004,〈「拂塵專案資料」－－許德輝呈毛人鳳臺灣二二八事件反間工作報告書〉，頁203-204。
333,ch04_0004,蔣渭川遺稿，《二二八事變始末記》，頁26-28。
334,ch04_0004,柯遠芬，〈臺灣二二八事變之真像〉，頁23-24。
335,ch04_0004,柯遠芬，〈事變十日記〉，頁247。
336,ch04_0004,柯遠芬，〈事變十日記〉，頁247-249。
337,ch04_0004,林木順，《臺灣二月革命》，頁23。
338,ch04_0004,《臺灣新生報》，1947年3月4日。
339,ch04_0004,〈「拂塵專案資料」－－許德輝呈毛人鳳臺灣二二八事件反間工作報告書〉，頁204。
340,ch04_0004,蔣渭川遺稿，《二二八事變始末記》，頁37。
341,ch04_0004,同上註。
342,ch04_0004,黃富三、許雪姬，〈廖德雄先生訪問紀錄〉，頁68。另許德輝則稱蔣渭川、劉明唆使臺灣大學及臺北各中等以上學校學生，計十五單位一千二百名學生組織學生隊，參加治安組編制。參見〈「拂塵專案資料」－－許德輝呈毛人鳳臺灣二二八事件反間工作報告書〉，頁205。
343,ch04_0004,蔣渭川遺稿，《二二八事變始末記》，頁57。
344,ch04_0004,謝聰敏，〈二二八事變研究—二二八事變中的黨政關係〉，收入氏著，《黑道治天下及其他》（臺北：謝聰敏國會辦公室，1993年），頁160。謝聰敏曾對劉明進行口述訪問，透露了陳松堅敦促劉明動員學生分守派出所之事。
345,ch04_0004,黃富三、許雪姬，〈廖德雄先生訪問紀錄〉，頁69。
346,ch04_0004,〈「拂塵專案資料」－許德輝呈毛人鳳臺灣二二八事件反間工作報告書〉，頁204。
347,ch04_0004,林木順，《臺灣二月革命》，頁27-28，31。蘇新，《憤怒的臺灣》，頁147。
348,ch04_0004,吳濁流，《臺灣連翹》，頁187。
349,ch04_0004,〈「拂塵專案資料」－許德輝呈毛人鳳臺灣二二八事件反間工作報告書〉，頁205。
350,ch04_0004,蘇新，《憤怒的臺灣》，頁140-141。
351,ch04_0004,吳濁流，《臺灣連翹》，頁187。蘇新，《憤怒的臺灣》，頁141。葉芸芸編寫，《證言二．二八》，頁99。
352,ch04_0004,〈鄧進益先生訪問紀錄〉，張炎憲等採訪紀錄，《臺北南港二二八》，頁257。訪問紀錄中把「劉戈青」記載成「劉高清」，此為明顯的錯誤。劉戈青在二二八事件發生後奉保密局鄭介民之命攜電飛臺灣傳達命令，見〈鄭介民呈蔣主席三月十日報告〉，〈大溪檔案〉，頁139。劉戈青後任職於臺灣省政府警務處。
353,ch04_0004,〈「拂塵專案資料」－國防部保密局臺灣二二八事變報告書〉，收入〈「拂塵專案資料」－許德輝呈毛人鳳臺灣二二八事件反間工作報告書〉，頁3-4。
354,ch04_0004,蔣渭川遺稿，《二二八事變始末記》，頁4-6。
355,ch04_0004,柯遠芬，〈臺灣二二八事變之真像〉，頁12。
356,ch04_0004,蔣渭川遺稿，《二二八事變始末記》，頁7-8。
357,ch04_0004,葉芸芸編寫，《證言二．二八》，頁115。
358,ch04_0004,蔣渭川遺稿，《二二八事變始末記》，頁26-28。
359,ch04_0004,蔣渭川遺稿，《二二八事變始末記》，頁9-16。
360,ch04_0004,蔣渭川遺稿，《二二八事變始末記》，頁45-54。
361,ch04_0004,蔣渭川遺稿，《二二八事變始末記》，頁75-94。
362,ch04_0004,蔣渭川遺稿，《二二八事變始末記》，頁95-96。蔣渭川與陳儀商議臺政會方案之日期，經對照各項檔案資料，應為3月6日，書中所記5日應為錯誤。
363,ch04_0004,蔣渭川遺稿，《二二八事變始末記》，頁101-102。
364,ch04_0004,蔣渭川遺稿，《二二八事變始末記》，頁102。
365,ch04_0004,蔣渭川遺稿，《二二八事變始末記》，頁80-81；108。
366,ch04_0004,〈臺灣臺北搜查私煙發生衝突引起暴動案係由臺灣政治建設協會蔣渭川等從中主持煽動及其演變情形〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（一）》，頁179-182。
367,ch04_0004,李翼中，〈帽簷述事〉，頁407。
368,ch04_0004,鍾逸人，〈二二八事件在員林〉，轉引自謝聰敏，〈二二八事變研究—二二八事變中的黨政關係〉，收入氏著，《黑道治天下及其他》（臺北：謝聰敏國會辦公室，1993年），頁157。
369,ch04_0004,臺中市黨部，〈臺中暴動情形綜合報告〉，楊亮功、何漢文〈關於臺灣二二八事件調查報告及善後辦法建議案〉附件，收入陳興唐編，《臺灣「二．二八」事件檔案史料（下卷）》，頁423-426。
370,ch04_0004,趙毓麟，〈中統見聞及功過錄〉，《傳記文學》57：1（1990年7月），頁116。
371,ch04_0004,轉引自吳濁流，《臺灣連翹》，頁186。
372,ch04_0004,〈宋壎嗀等上毛人鳳電報告三月五日臺灣各地暴徒活動情形〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（一）》，頁63-64。
373,ch04_0004,〈張秉承呈報臺北市搜查私煙而發生衝突引起暴動係由臺灣政治建設協會蔣渭川等人從中煽動〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（一）》，頁181。
374,ch04_0004,〈葛滋韜呈報臺灣共黨操縱暴動及激烈份子遭受排斥因而憤恨懊悔已呈動搖狀態〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（一）》，頁187-190。
375,ch04_0004,古瑞雲，《臺中的風雷》（臺北：人間出版社），頁50。
376,ch04_0004,〈鄭介民呈蔣主席三月十日報告〉，〈大溪檔案〉，頁139。
377,ch04_0004,〈「拂塵專案資料」－－陳鼐提供之「臺灣發生二二八事變回憶瑣記」〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（十六）》，頁237-238。
378,ch04_0004,〈劉戈青呈報臺灣臺北暴徒成立司令部控制臺省全境並數度圍攻長官公署及警司令部情勢益趨嚴重〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（一）》，頁191-193。
379,ch04_0004,〈張鎮呈蔣主席三月五日報告〉，〈大溪檔案〉，頁67。
380,ch04_0004,〈張秉承呈報臺北市搜查私煙發生衝突引發暴動係由臺灣省政治建設協會蔣渭川等人煽動〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（一）》，頁178-182。
381,ch04_0004,〈張秉承呈報臺北市二二八事件處理委員會解散後重要人員動向〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（一）》，頁201。
382,ch04_0004,內政部警政署，〈為臺中縣二二八事件擾亂首領罪跡羅舉嚴予查究法辦〉、〈二二八事件臺中區處委會執委洪元煌十五名均為冀圖違反中央奪權非法組織俯乞查究法辦〉，研考會檔案管理局二二八事件檔案。
383,ch04_0004,李翼中，〈帽簷述事〉，頁388。
384,ch04_0004,蔣渭川遺稿，《二二八事變始末記》，頁100。謝聰敏，《黑道治天下及其他》，頁163。
385,ch04_0004,謝聰敏，《黑道治天下及其他》，頁163。
386,ch04_0004,〈白崇禧呈蔣主席四月十四日簽呈〉附件，〈大溪檔案〉，頁246-247。
387,ch04_0004,陳逸松口述，收入陳柔縉，《私房政治》（臺北：新新聞出版社，1993年），頁114-122。
388,ch04_0004,〈范誦堯先生口述紀錄〉，收入臺灣省文獻委員會編，《二二八事件文獻補錄》，頁117。
389,ch04_0004,〈葉秀峰呈蔣主席三月廿六、廿七日情報〉，〈大溪檔案〉，頁230。
390,ch04_0004,野僕，〈二二八事件的真相—一位目擊者的見證〉，收入陳芳明編，《臺灣戰後史料選》，頁408。
391,ch04_0004,《中國時報》，1993年2月28日，第九版。同日之《自由時報》、《聯合報》，此三報同樣刊載臺灣省文獻委員會訪問范誦堯先生之口述內容。但文獻會後來編印出版之《二二八事件文獻補錄》（1994），頁117，此段文字改為「至於處置首要份子，多由軍統執行」，並略去「林頂立」三字。
392,ch04_0004,蘇新，〈王添灯先生事略〉，頁125。
393,ch04_0004,〈憲兵司令部、中統局呈蔣主席三月十二日情報〉，〈大溪檔案〉，頁146。
394,ch04_0004,何聘儒，〈蔣軍鎮壓臺灣人民起義紀實〉，頁270。括弧內文字為原文。
395,ch04_0004,何漢文，〈臺灣二二八起義見聞紀略〉，頁133。
396,ch04_0004,請參看侯坤宏、許進發編，《二二八事件檔案彙編（一）》、《二二八事件檔案彙編（二）》、《二二八事件檔案彙編（九）》。
397,ch04_0004,〈「拂塵專案資料」－－國防部保密局造報二二八事變叛逆名冊〉，收入侯坤宏、許進發編，《二二八事件檔案彙編（十六）》，頁93-198。
